timestamp,Actual Load,country
2022-01-01 00:00:00+01:00,87849.0,DK
2022-01-02 00:00:00+01:00,92512.0,DK
2022-01-03 00:00:00+01:00,107847.0,DK
2022-01-04 00:00:00+01:00,111505.0,DK
2022-01-05 00:00:00+01:00,117087.0,DK
2022-01-06 00:00:00+01:00,117944.0,DK
2022-01-07 00:00:00+01:00,116217.0,DK
2022-01-08 00:00:00+01:00,103355.0,DK
2022-01-09 00:00:00+01:00,104453.0,DK
2022-01-10 00:00:00+01:00,113618.0,DK
2022-01-11 00:00:00+01:00,116540.0,DK
2022-01-12 00:00:00+01:00,114034.0,DK
2022-01-13 00:00:00+01:00,114105.0,DK
2022-01-14 00:00:00+01:00,110975.0,DK
2022-01-15 00:00:00+01:00,100396.0,DK
2022-01-16 00:00:00+01:00,99915.0,DK
2022-01-17 00:00:00+01:00,115167.0,DK
2022-01-18 00:00:00+01:00,110654.0,DK
2022-01-19 00:00:00+01:00,116914.0,DK
2022-01-20 00:00:00+01:00,120887.0,DK
2022-01-21 00:00:00+01:00,115061.0,DK
2022-01-22 00:00:00+01:00,102840.0,DK
2022-01-23 00:00:00+01:00,94189.0,DK
2022-01-24 00:00:00+01:00,107634.0,DK
2022-01-25 00:00:00+01:00,105559.0,DK
2022-01-26 00:00:00+01:00,112006.0,DK
2022-01-27 00:00:00+01:00,116122.0,DK
2022-01-28 00:00:00+01:00,111240.0,DK
2022-01-29 00:00:00+01:00,101402.0,DK
2022-01-30 00:00:00+01:00,98974.0,DK
2022-01-31 00:00:00+01:00,109665.0,DK
2022-02-01 00:00:00+01:00,114309.0,DK
2022-02-02 00:00:00+01:00,115128.0,DK
2022-02-03 00:00:00+01:00,110938.0,DK
2022-02-04 00:00:00+01:00,108733.0,DK
2022-02-05 00:00:00+01:00,104745.0,DK
2022-02-06 00:00:00+01:00,99756.0,DK
2022-02-07 00:00:00+01:00,115539.0,DK
2022-02-08 00:00:00+01:00,113340.0,DK
2022-02-09 00:00:00+01:00,111987.0,DK
2022-02-10 00:00:00+01:00,110256.0,DK
2022-02-11 00:00:00+01:00,111169.0,DK
2022-02-12 00:00:00+01:00,102634.0,DK
2022-02-13 00:00:00+01:00,102776.0,DK
2022-02-14 00:00:00+01:00,111376.0,DK
2022-02-15 00:00:00+01:00,111599.0,DK
2022-02-16 00:00:00+01:00,115325.0,DK
2022-02-17 00:00:00+01:00,112672.0,DK
2022-02-18 00:00:00+01:00,112814.0,DK
2022-02-19 00:00:00+01:00,103158.0,DK
2022-02-20 00:00:00+01:00,100566.0,DK
2022-02-21 00:00:00+01:00,113967.0,DK
2022-02-22 00:00:00+01:00,114197.0,DK
2022-02-23 00:00:00+01:00,113220.0,DK
2022-02-24 00:00:00+01:00,114651.0,DK
2022-02-25 00:00:00+01:00,113619.0,DK
2022-02-26 00:00:00+01:00,97237.0,DK
2022-02-27 00:00:00+01:00,96890.0,DK
2022-02-28 00:00:00+01:00,110448.0,DK
2022-03-01 00:00:00+01:00,110736.0,DK
2022-03-02 00:00:00+01:00,108944.0,DK
2022-03-03 00:00:00+01:00,107488.0,DK
2022-03-04 00:00:00+01:00,105238.0,DK
2022-03-05 00:00:00+01:00,96541.0,DK
2022-03-06 00:00:00+01:00,93319.0,DK
2022-03-07 00:00:00+01:00,104768.0,DK
2022-03-08 00:00:00+01:00,106511.0,DK
2022-03-09 00:00:00+01:00,108090.0,DK
2022-03-10 00:00:00+01:00,109182.0,DK
2022-03-11 00:00:00+01:00,108986.0,DK
2022-03-12 00:00:00+01:00,94413.0,DK
2022-03-13 00:00:00+01:00,91054.0,DK
2022-03-14 00:00:00+01:00,102892.0,DK
2022-03-15 00:00:00+01:00,104159.0,DK
2022-03-16 00:00:00+01:00,106349.0,DK
2022-03-17 00:00:00+01:00,108501.0,DK
2022-03-18 00:00:00+01:00,100078.0,DK
2022-03-19 00:00:00+01:00,91751.0,DK
2022-03-20 00:00:00+01:00,92643.0,DK
2022-03-21 00:00:00+01:00,101321.0,DK
2022-03-22 00:00:00+01:00,101992.0,DK
2022-03-23 00:00:00+01:00,101391.0,DK
2022-03-24 00:00:00+01:00,99775.0,DK
2022-03-25 00:00:00+01:00,93546.0,DK
2022-03-26 00:00:00+01:00,85370.0,DK
2022-03-27 00:00:00+01:00,80329.0,DK
2022-03-28 00:00:00+02:00,96300.0,DK
2022-03-29 00:00:00+02:00,100020.0,DK
2022-03-30 00:00:00+02:00,104426.0,DK
2022-03-31 00:00:00+02:00,105426.0,DK
2022-04-01 00:00:00+02:00,102359.0,DK
2022-04-02 00:00:00+02:00,92168.0,DK
2022-04-03 00:00:00+02:00,91011.0,DK
2022-04-04 00:00:00+02:00,109142.0,DK
2022-04-05 00:00:00+02:00,104660.0,DK
2022-04-06 00:00:00+02:00,107567.0,DK
2022-04-07 00:00:00+02:00,107726.0,DK
2022-04-08 00:00:00+02:00,105475.0,DK
2022-04-09 00:00:00+02:00,93632.0,DK
2022-04-10 00:00:00+02:00,91924.0,DK
2022-04-11 00:00:00+02:00,98700.0,DK
2022-04-12 00:00:00+02:00,101006.0,DK
2022-04-13 00:00:00+02:00,97333.0,DK
2022-04-14 00:00:00+02:00,86432.0,DK
2022-04-15 00:00:00+02:00,86394.0,DK
2022-04-16 00:00:00+02:00,84779.0,DK
2022-04-17 00:00:00+02:00,81964.0,DK
2022-04-18 00:00:00+02:00,81970.0,DK
2022-04-19 00:00:00+02:00,92036.0,DK
2022-04-20 00:00:00+02:00,92447.0,DK
2022-04-21 00:00:00+02:00,93079.0,DK
2022-04-22 00:00:00+02:00,93622.0,DK
2022-04-23 00:00:00+02:00,81078.0,DK
2022-04-24 00:00:00+02:00,83330.0,DK
2022-04-25 00:00:00+02:00,93990.0,DK
2022-04-26 00:00:00+02:00,94788.0,DK
2022-04-27 00:00:00+02:00,94381.0,DK
2022-04-28 00:00:00+02:00,93990.0,DK
2022-04-29 00:00:00+02:00,92405.0,DK
2022-04-30 00:00:00+02:00,81847.0,DK
2022-05-01 00:00:00+02:00,80664.0,DK
2022-05-02 00:00:00+02:00,93067.0,DK
2022-05-03 00:00:00+02:00,94006.0,DK
2022-05-04 00:00:00+02:00,94275.0,DK
2022-05-05 00:00:00+02:00,94982.0,DK
2022-05-06 00:00:00+02:00,93374.0,DK
2022-05-07 00:00:00+02:00,80769.0,DK
2022-05-08 00:00:00+02:00,79069.0,DK
2022-05-09 00:00:00+02:00,91917.0,DK
2022-05-10 00:00:00+02:00,96755.0,DK
2022-05-11 00:00:00+02:00,97228.0,DK
2022-05-12 00:00:00+02:00,97263.0,DK
2022-05-13 00:00:00+02:00,85602.0,DK
2022-05-14 00:00:00+02:00,81941.0,DK
2022-05-15 00:00:00+02:00,78981.0,DK
2022-05-16 00:00:00+02:00,92598.0,DK
2022-05-17 00:00:00+02:00,94564.0,DK
2022-05-18 00:00:00+02:00,93968.0,DK
2022-05-19 00:00:00+02:00,94238.0,DK
2022-05-20 00:00:00+02:00,90753.0,DK
2022-05-21 00:00:00+02:00,82342.0,DK
2022-05-22 00:00:00+02:00,79404.0,DK
2022-05-23 00:00:00+02:00,93028.0,DK
2022-05-24 00:00:00+02:00,95370.0,DK
2022-05-25 00:00:00+02:00,93648.0,DK
2022-05-26 00:00:00+02:00,85039.0,DK
2022-05-27 00:00:00+02:00,87472.0,DK
2022-05-28 00:00:00+02:00,76909.0,DK
2022-05-29 00:00:00+02:00,72497.0,DK
2022-05-30 00:00:00+02:00,91853.0,DK
2022-05-31 00:00:00+02:00,95962.0,DK
2022-06-01 00:00:00+02:00,96129.0,DK
2022-06-02 00:00:00+02:00,97836.0,DK
2022-06-03 00:00:00+02:00,95145.0,DK
2022-06-04 00:00:00+02:00,83661.0,DK
2022-06-05 00:00:00+02:00,80170.0,DK
2022-06-06 00:00:00+02:00,83558.0,DK
2022-06-07 00:00:00+02:00,92544.0,DK
2022-06-08 00:00:00+02:00,92561.0,DK
2022-06-09 00:00:00+02:00,92787.0,DK
2022-06-10 00:00:00+02:00,89501.0,DK
2022-06-11 00:00:00+02:00,79240.0,DK
2022-06-12 00:00:00+02:00,78820.0,DK
2022-06-13 00:00:00+02:00,91793.0,DK
2022-06-14 00:00:00+02:00,92479.0,DK
2022-06-15 00:00:00+02:00,86694.0,DK
2022-06-16 00:00:00+02:00,79954.0,DK
2022-06-17 00:00:00+02:00,81127.0,DK
2022-06-18 00:00:00+02:00,68219.0,DK
2022-06-19 00:00:00+02:00,73001.0,DK
2022-06-20 00:00:00+02:00,87266.0,DK
2022-06-21 00:00:00+02:00,89399.0,DK
2022-06-22 00:00:00+02:00,92948.0,DK
2022-06-23 00:00:00+02:00,92918.0,DK
2022-06-24 00:00:00+02:00,94361.0,DK
2022-06-25 00:00:00+02:00,82987.0,DK
2022-06-26 00:00:00+02:00,82013.0,DK
2022-06-27 00:00:00+02:00,94751.0,DK
2022-06-28 00:00:00+02:00,94747.0,DK
2022-06-29 00:00:00+02:00,93245.0,DK
2022-06-30 00:00:00+02:00,93867.0,DK
2022-07-01 00:00:00+02:00,89583.0,DK
2022-07-02 00:00:00+02:00,79189.0,DK
2022-07-03 00:00:00+02:00,78976.0,DK
2022-07-04 00:00:00+02:00,89583.0,DK
2022-07-05 00:00:00+02:00,91219.0,DK
2022-07-06 00:00:00+02:00,91279.0,DK
2022-07-07 00:00:00+02:00,93321.0,DK
2022-07-08 00:00:00+02:00,89092.0,DK
2022-07-09 00:00:00+02:00,79380.0,DK
2022-07-10 00:00:00+02:00,76763.0,DK
2022-07-11 00:00:00+02:00,87169.0,DK
2022-07-12 00:00:00+02:00,86991.0,DK
2022-07-13 00:00:00+02:00,84161.0,DK
2022-07-14 00:00:00+02:00,83083.0,DK
2022-07-15 00:00:00+02:00,78550.0,DK
2022-07-16 00:00:00+02:00,68640.0,DK
2022-07-17 00:00:00+02:00,68203.0,DK
2022-07-18 00:00:00+02:00,77705.0,DK
2022-07-19 00:00:00+02:00,81227.0,DK
2022-07-20 00:00:00+02:00,80147.0,DK
2022-07-21 00:00:00+02:00,81956.0,DK
2022-07-22 00:00:00+02:00,76552.0,DK
2022-07-23 00:00:00+02:00,71384.0,DK
2022-07-24 00:00:00+02:00,69715.0,DK
2022-07-25 00:00:00+02:00,79403.0,DK
2022-07-26 00:00:00+02:00,82428.0,DK
2022-07-27 00:00:00+02:00,83403.0,DK
2022-07-28 00:00:00+02:00,81730.0,DK
2022-07-29 00:00:00+02:00,82226.0,DK
2022-07-30 00:00:00+02:00,75812.0,DK
2022-07-31 00:00:00+02:00,75665.0,DK
2022-08-01 00:00:00+02:00,87840.0,DK
2022-08-02 00:00:00+02:00,89029.0,DK
2022-08-03 00:00:00+02:00,90310.0,DK
2022-08-04 00:00:00+02:00,89761.0,DK
2022-08-05 00:00:00+02:00,86301.0,DK
2022-08-06 00:00:00+02:00,78561.0,DK
2022-08-07 00:00:00+02:00,77074.0,DK
2022-08-08 00:00:00+02:00,90758.0,DK
2022-08-09 00:00:00+02:00,92968.0,DK
2022-08-10 00:00:00+02:00,94024.0,DK
2022-08-11 00:00:00+02:00,94178.0,DK
2022-08-12 00:00:00+02:00,90852.0,DK
2022-08-13 00:00:00+02:00,80441.0,DK
2022-08-14 00:00:00+02:00,80145.0,DK
2022-08-15 00:00:00+02:00,94496.0,DK
2022-08-16 00:00:00+02:00,96653.0,DK
2022-08-17 00:00:00+02:00,95937.0,DK
2022-08-18 00:00:00+02:00,95202.0,DK
2022-08-19 00:00:00+02:00,92451.0,DK
2022-08-20 00:00:00+02:00,79058.0,DK
2022-08-21 00:00:00+02:00,79649.0,DK
2022-08-22 00:00:00+02:00,91424.0,DK
2022-08-23 00:00:00+02:00,92635.0,DK
2022-08-24 00:00:00+02:00,93350.0,DK
2022-08-25 00:00:00+02:00,93310.0,DK
2022-08-26 00:00:00+02:00,87945.0,DK
2022-08-27 00:00:00+02:00,74008.0,DK
2022-08-28 00:00:00+02:00,73019.0,DK
2022-08-29 00:00:00+02:00,80536.0,DK
2022-08-30 00:00:00+02:00,88371.0,DK
2022-08-31 00:00:00+02:00,90851.0,DK
2022-09-01 00:00:00+02:00,91407.0,DK
2022-09-02 00:00:00+02:00,88904.0,DK
2022-09-03 00:00:00+02:00,78567.0,DK
2022-09-04 00:00:00+02:00,77153.0,DK
2022-09-05 00:00:00+02:00,90210.0,DK
2022-09-06 00:00:00+02:00,93062.0,DK
2022-09-07 00:00:00+02:00,91186.0,DK
2022-09-08 00:00:00+02:00,91234.0,DK
2022-09-09 00:00:00+02:00,89513.0,DK
2022-09-10 00:00:00+02:00,76586.0,DK
2022-09-11 00:00:00+02:00,75937.0,DK
2022-09-12 00:00:00+02:00,89478.0,DK
2022-09-13 00:00:00+02:00,90037.0,DK
2022-09-14 00:00:00+02:00,89144.0,DK
2022-09-15 00:00:00+02:00,90155.0,DK
2022-09-16 00:00:00+02:00,88369.0,DK
2022-09-17 00:00:00+02:00,78855.0,DK
2022-09-18 00:00:00+02:00,78810.0,DK
2022-09-19 00:00:00+02:00,88143.0,DK
2022-09-20 00:00:00+02:00,88459.0,DK
2022-09-21 00:00:00+02:00,89631.0,DK
2022-09-22 00:00:00+02:00,89221.0,DK
2022-09-23 00:00:00+02:00,86471.0,DK
2022-09-24 00:00:00+02:00,76582.0,DK
2022-09-25 00:00:00+02:00,76106.0,DK
2022-09-26 00:00:00+02:00,94416.0,DK
2022-09-27 00:00:00+02:00,90810.0,DK
2022-09-28 00:00:00+02:00,91256.0,DK
2022-09-29 00:00:00+02:00,90948.0,DK
2022-09-30 00:00:00+02:00,88304.0,DK
2022-10-01 00:00:00+02:00,82548.0,DK
2022-10-02 00:00:00+02:00,78591.0,DK
2022-10-03 00:00:00+02:00,89285.0,DK
2022-10-04 00:00:00+02:00,88869.0,DK
2022-10-05 00:00:00+02:00,93073.0,DK
2022-10-06 00:00:00+02:00,93927.0,DK
2022-10-07 00:00:00+02:00,91263.0,DK
2022-10-08 00:00:00+02:00,78601.0,DK
2022-10-09 00:00:00+02:00,75837.0,DK
2022-10-10 00:00:00+02:00,91512.0,DK
2022-10-11 00:00:00+02:00,91397.0,DK
2022-10-12 00:00:00+02:00,92283.0,DK
2022-10-13 00:00:00+02:00,91830.0,DK
2022-10-14 00:00:00+02:00,89658.0,DK
2022-10-15 00:00:00+02:00,79219.0,DK
2022-10-16 00:00:00+02:00,80585.0,DK
2022-10-17 00:00:00+02:00,90576.0,DK
2022-10-18 00:00:00+02:00,89554.0,DK
2022-10-19 00:00:00+02:00,89819.0,DK
2022-10-20 00:00:00+02:00,93348.0,DK
2022-10-21 00:00:00+02:00,89705.0,DK
2022-10-22 00:00:00+02:00,79705.0,DK
2022-10-23 00:00:00+02:00,79617.0,DK
2022-10-24 00:00:00+02:00,94438.0,DK
2022-10-25 00:00:00+02:00,92501.0,DK
2022-10-26 00:00:00+02:00,92530.0,DK
2022-10-27 00:00:00+02:00,92637.0,DK
2022-10-28 00:00:00+02:00,89946.0,DK
2022-10-29 00:00:00+02:00,78052.0,DK
2022-10-30 00:00:00+02:00,79813.0,DK
2022-10-31 00:00:00+01:00,90708.0,DK
2022-11-01 00:00:00+01:00,94596.0,DK
2022-11-02 00:00:00+01:00,94354.0,DK
2022-11-03 00:00:00+01:00,96852.0,DK
2022-11-04 00:00:00+01:00,95642.0,DK
2022-11-05 00:00:00+01:00,83744.0,DK
2022-11-06 00:00:00+01:00,85369.0,DK
2022-11-07 00:00:00+01:00,95163.0,DK
2022-11-08 00:00:00+01:00,93484.0,DK
2022-11-09 00:00:00+01:00,93070.0,DK
2022-11-10 00:00:00+01:00,95636.0,DK
2022-11-11 00:00:00+01:00,97431.0,DK
2022-11-12 00:00:00+01:00,81516.0,DK
2022-11-13 00:00:00+01:00,80594.0,DK
2022-11-14 00:00:00+01:00,98328.0,DK
2022-11-15 00:00:00+01:00,101216.0,DK
2022-11-16 00:00:00+01:00,106642.0,DK
2022-11-17 00:00:00+01:00,108102.0,DK
2022-11-18 00:00:00+01:00,106136.0,DK
2022-11-19 00:00:00+01:00,91980.0,DK
2022-11-20 00:00:00+01:00,93000.0,DK
2022-11-21 00:00:00+01:00,105670.0,DK
2022-11-22 00:00:00+01:00,108277.0,DK
2022-11-23 00:00:00+01:00,105521.0,DK
2022-11-24 00:00:00+01:00,102264.0,DK
2022-11-25 00:00:00+01:00,99803.0,DK
2022-11-26 00:00:00+01:00,87438.0,DK
2022-11-27 00:00:00+01:00,88052.0,DK
2022-11-28 00:00:00+01:00,105988.0,DK
2022-11-29 00:00:00+01:00,102177.0,DK
2022-11-30 00:00:00+01:00,101835.0,DK
2022-12-01 00:00:00+01:00,102326.0,DK
2022-12-02 00:00:00+01:00,101680.0,DK
2022-12-03 00:00:00+01:00,93182.0,DK
2022-12-04 00:00:00+01:00,93209.0,DK
2022-12-05 00:00:00+01:00,105099.0,DK
2022-12-06 00:00:00+01:00,102141.0,DK
2022-12-07 00:00:00+01:00,104456.0,DK
2022-12-08 00:00:00+01:00,105521.0,DK
2022-12-09 00:00:00+01:00,102489.0,DK
2022-12-10 00:00:00+01:00,92386.0,DK
2022-12-11 00:00:00+01:00,92821.0,DK
2022-12-12 00:00:00+01:00,107512.0,DK
2022-12-13 00:00:00+01:00,112300.0,DK
2022-12-14 00:00:00+01:00,108340.0,DK
2022-12-15 00:00:00+01:00,111465.0,DK
2022-12-16 00:00:00+01:00,114626.0,DK
2022-12-17 00:00:00+01:00,106661.0,DK
2022-12-18 00:00:00+01:00,102830.0,DK
2022-12-19 00:00:00+01:00,114505.0,DK
2022-12-20 00:00:00+01:00,109086.0,DK
2022-12-21 00:00:00+01:00,104363.0,DK
2022-12-22 00:00:00+01:00,99252.0,DK
2022-12-23 00:00:00+01:00,95634.0,DK
2022-12-24 00:00:00+01:00,93793.0,DK
2022-12-25 00:00:00+01:00,86476.0,DK
2022-12-26 00:00:00+01:00,88693.0,DK
2022-12-27 00:00:00+01:00,94860.0,DK
2022-12-28 00:00:00+01:00,98173.0,DK
2022-12-29 00:00:00+01:00,97164.0,DK
2022-12-30 00:00:00+01:00,96988.0,DK
2022-12-31 00:00:00+01:00,89811.0,DK
