,Biomass,Biomass,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Coal-derived gas,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Nuclear,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Offshore,Wind Onshore,Wind Onshore
2017-03-10,460288.0,0.0,1374063.0,0.0,45854.0,0.0,301127.0,0.0,868219.0,0.0,18590.0,506.0,1756.0,0.0,122522.0,113280.0,180208.0,0.0,5125.0,0.0,615958.0,0.0,583543.0,0.0,20601.0,0.0,414184.0,0.0,61466.0,0.0,180060.0,1108623.0,0.0
2017-03-11,464494.0,0.0,1478294.0,0.0,49109.0,0.0,289482.0,0.0,716419.0,0.0,18149.0,497.0,1458.0,0.0,73068.0,104892.0,167916.0,0.0,4615.0,0.0,633305.0,0.0,524419.0,0.0,20896.0,0.0,477071.0,0.0,63186.0,0.0,155161.0,373750.0,0.0
2017-03-12,462301.0,0.0,1369221.0,0.0,54228.0,0.0,193998.0,0.0,346600.0,0.0,17937.0,486.0,1762.0,0.0,84058.0,125011.0,154614.0,0.0,4877.0,0.0,618885.0,0.0,408866.0,0.0,20812.0,0.0,582960.0,0.0,61347.0,0.0,303670.0,995913.0,0.0
2017-03-13,462425.0,0.0,1619934.0,0.0,47063.0,0.0,314519.0,0.0,1139544.0,0.0,18389.0,486.0,1818.0,0.0,103936.0,67679.0,152498.0,0.0,5349.0,0.0,629639.0,0.0,599485.0,0.0,21039.0,0.0,540201.0,0.0,58977.0,0.0,83255.0,371392.0,0.0
2017-03-14,461680.0,0.0,1585222.0,0.0,39970.0,0.0,343966.0,0.0,981597.0,0.0,17832.0,505.0,1768.0,0.0,94315.0,119968.0,150016.0,0.0,3372.0,0.0,631454.0,0.0,584410.0,0.0,20633.0,0.0,438069.0,0.0,58530.0,0.0,291060.0,784591.0,0.0
2017-03-15,462044.0,0.0,1457596.0,0.0,48226.0,0.0,292037.0,0.0,907866.0,0.0,18076.0,524.0,1688.0,0.0,95397.0,111615.0,148465.0,0.0,5643.0,0.0,629615.0,0.0,567871.0,0.0,19803.0,0.0,454645.0,0.0,57574.0,0.0,247980.0,1026333.0,0.0
2017-03-16,463456.0,0.0,1597749.0,0.0,51680.0,0.0,287125.0,0.0,845365.0,0.0,18154.0,517.0,1772.0,0.0,126656.0,95079.0,145597.0,0.0,5172.0,0.0,629527.0,0.0,589218.0,0.0,20661.0,0.0,613807.0,0.0,58891.0,0.0,290340.0,623507.0,0.0
2017-03-17,464384.0,0.0,1457653.0,0.0,49478.0,0.0,202244.0,0.0,448890.0,0.0,17867.0,513.0,1546.0,0.0,123267.0,104191.0,143498.0,0.0,6764.0,0.0,627072.0,0.0,482545.0,0.0,20425.0,0.0,375852.0,0.0,62780.0,0.0,332559.0,1739527.0,0.0
2017-03-18,463588.0,0.0,1096542.0,0.0,47407.0,0.0,160027.0,0.0,236048.0,0.0,17681.0,522.0,1625.0,0.0,119829.0,151959.0,151489.0,0.0,7092.0,0.0,606792.0,0.0,346041.0,0.0,19693.0,0.0,158763.0,0.0,66308.0,12.0,263066.0,2478632.0,0.0
2017-03-19,464027.0,0.0,1202284.0,0.0,44304.0,0.0,160109.0,0.0,195498.0,0.0,17773.0,496.0,1582.0,0.0,74116.0,137451.0,179284.0,0.0,7477.0,0.0,617273.0,0.0,316825.0,0.0,20818.0,0.0,145037.0,0.0,64858.0,0.0,271154.0,1772025.0,0.0
2017-03-20,462728.0,0.0,1362026.0,0.0,31470.0,0.0,187730.0,0.0,486389.0,119.0,17925.0,531.0,1606.0,0.0,145187.0,97503.0,173758.0,0.0,5455.0,0.0,621215.0,0.0,457340.0,0.0,20114.0,0.0,247200.0,0.0,64707.0,69.0,244012.0,1928042.0,0.0
2017-03-21,460180.0,0.0,1423861.0,0.0,32061.0,0.0,255520.0,0.0,719042.0,0.0,21477.0,260.0,1650.0,0.0,133709.0,82490.0,167701.0,0.0,6446.0,0.0,624262.0,0.0,462187.0,0.0,19862.0,0.0,281182.0,0.0,63306.0,106.0,355120.0,1370166.0,0.0
2017-03-22,462578.0,0.0,1558745.0,0.0,30989.0,0.0,344242.0,0.0,1146101.0,0.0,18506.0,382.0,1754.0,0.0,148532.0,104788.0,173948.0,0.0,4191.0,0.0,623846.0,0.0,602829.0,0.0,20367.0,0.0,350416.0,0.0,61177.0,112.0,161127.0,530850.0,0.0
2017-03-23,460858.0,0.0,1545073.0,0.0,31918.0,0.0,371298.0,0.0,1213467.0,0.0,18178.0,497.0,1640.0,0.0,117524.0,104971.0,177254.0,0.0,4966.0,0.0,624073.0,0.0,564427.0,0.0,20666.0,0.0,383989.0,0.0,57553.0,96.0,201848.0,644383.0,0.0
2017-03-24,462375.0,0.0,1553312.0,0.0,32042.0,0.0,356397.0,0.0,1223426.0,0.0,18204.0,474.0,1667.0,0.0,112377.0,79815.0,169173.0,0.0,5002.0,0.0,621333.0,0.0,601764.0,0.0,19807.0,0.0,481706.0,0.0,66166.0,96.0,23039.0,598584.0,0.0
2017-03-25,460934.0,0.0,1486858.0,0.0,44129.0,0.0,229502.0,0.0,468732.0,0.0,18079.0,460.0,1680.0,0.0,92737.0,109253.0,162873.0,0.0,6069.0,0.0,613021.0,0.0,354213.0,0.0,20254.0,0.0,673439.0,0.0,57734.0,55.0,49870.0,766260.0,0.0
2017-03-26,441258.0,0.0,1518287.0,0.0,33920.0,0.0,182014.0,0.0,449280.0,0.0,17503.0,405.0,1661.0,0.0,75573.0,121978.0,146638.0,0.0,4949.0,0.0,587066.0,0.0,359984.0,0.0,18652.0,0.0,687234.0,0.0,55749.0,0.0,12870.0,307894.0,0.0
2017-03-27,460308.0,0.0,1637627.0,0.0,43317.0,0.0,326131.0,0.0,855666.0,0.0,18373.0,506.0,1741.0,0.0,134555.0,87007.0,155410.0,0.0,6462.0,0.0,614053.0,0.0,553862.0,0.0,19456.0,0.0,766928.0,0.0,57068.0,0.0,17852.0,272373.0,0.0
2017-03-28,456906.0,0.0,1665945.0,0.0,43611.0,0.0,320641.0,0.0,882212.0,0.0,18278.0,529.0,1664.0,0.0,113357.0,97515.0,160253.0,0.0,7920.0,0.0,615107.0,0.0,584012.0,0.0,18793.0,0.0,740921.0,0.0,54916.0,0.0,13728.0,377848.0,0.0
2017-03-29,456215.0,0.0,1551308.0,0.0,31795.0,0.0,198559.0,0.0,753900.0,0.0,18389.0,519.0,1596.0,0.0,104654.0,97000.0,152045.0,0.0,7749.0,0.0,611272.0,0.0,507770.0,0.0,19113.0,0.0,460218.0,0.0,58669.0,0.0,160837.0,1284820.0,0.0
2017-03-30,455485.0,0.0,1649798.0,0.0,39366.0,0.0,241550.0,0.0,852770.0,0.0,18401.0,492.0,1621.0,0.0,106369.0,103733.0,152217.0,0.0,5089.0,0.0,608174.0,0.0,503141.0,0.0,18003.0,0.0,569619.0,0.0,60536.0,0.0,276098.0,521345.0,0.0
2017-03-31,452696.0,0.0,1565464.0,0.0,52280.0,0.0,254683.0,0.0,720521.0,0.0,18358.0,471.0,1557.0,0.0,101811.0,93051.0,148905.0,0.0,5332.0,0.0,606868.0,0.0,410198.0,0.0,17529.0,0.0,679392.0,0.0,59588.0,0.0,246662.0,843843.0,0.0
2017-04-01,451907.0,0.0,1506996.0,0.0,54502.0,0.0,198601.0,0.0,617505.0,0.0,16682.0,449.0,1504.0,0.0,79838.0,82295.0,146477.0,0.0,6153.0,0.0,606697.0,0.0,286095.0,0.0,17234.0,0.0,579208.0,0.0,64763.0,0.0,65161.0,284227.0,0.0
2017-04-02,450531.0,0.0,1561193.0,0.0,52853.0,0.0,187185.0,0.0,530005.0,0.0,16624.0,457.0,1536.0,0.0,85180.0,116855.0,143323.0,0.0,4718.0,0.0,608577.0,0.0,256679.0,0.0,17646.0,0.0,538714.0,0.0,65768.0,0.0,59922.0,383106.0,0.0
2017-04-03,451043.0,0.0,1715309.0,0.0,51094.0,0.0,308647.0,0.0,1079445.0,0.0,15708.0,476.0,1595.0,0.0,151486.0,91672.0,143807.0,0.0,8755.0,0.0,608380.0,0.0,495651.0,0.0,18018.0,0.0,478764.0,0.0,66873.0,0.0,16820.0,228647.0,0.0
2017-04-04,454491.0,0.0,1696530.0,0.0,37939.0,0.0,340857.0,0.0,1166356.0,0.0,25367.0,457.0,1685.0,0.0,122100.0,101562.0,157682.0,0.0,8733.0,0.0,605937.0,0.0,545720.0,0.0,18203.0,0.0,485898.0,0.0,66424.0,0.0,35341.0,132861.0,0.0
2017-04-05,451194.0,0.0,1626073.0,0.0,36563.0,0.0,266195.0,0.0,747890.0,0.0,15464.0,494.0,1667.0,0.0,112222.0,88400.0,157747.0,0.0,8475.0,0.0,606015.0,0.0,385952.0,0.0,17975.0,0.0,471640.0,0.0,67464.0,0.0,227508.0,935020.0,0.0
2017-04-06,452886.0,0.0,1392718.0,0.0,42354.0,0.0,251924.0,0.0,614559.0,0.0,29141.0,473.0,1580.0,0.0,123157.0,114295.0,148167.0,0.0,9155.0,0.0,603272.0,0.0,374227.0,0.0,18210.0,0.0,507436.0,0.0,65736.0,0.0,270222.0,1347321.0,0.0
2017-04-07,455760.0,0.0,1402157.0,0.0,42042.0,0.0,275734.0,0.0,780078.0,0.0,16507.0,456.0,1304.0,0.0,102889.0,113091.0,146081.0,0.0,8170.0,0.0,512497.0,3471.0,346457.0,0.0,18526.0,0.0,391511.0,0.0,66729.0,0.0,238930.0,1472783.0,0.0
2017-04-08,453742.0,0.0,1516622.0,0.0,46734.0,0.0,277455.0,0.0,703080.0,0.0,16488.0,413.0,1450.0,0.0,73387.0,67099.0,141313.0,0.0,5130.0,0.0,508233.0,1705.0,294599.0,0.0,18240.0,0.0,510464.0,0.0,68699.0,0.0,36336.0,293547.0,0.0
2017-04-09,453391.0,0.0,1533408.0,0.0,47985.0,0.0,170711.0,0.0,443431.0,0.0,16677.0,383.0,1563.0,0.0,97339.0,117160.0,135902.0,0.0,5758.0,0.0,458536.0,2194.0,276207.0,0.0,17597.0,0.0,792320.0,0.0,71341.0,0.0,120729.0,152455.0,0.0
2017-04-10,450291.0,0.0,1397268.0,0.0,41609.0,0.0,216212.0,0.0,436347.0,0.0,16631.0,479.0,1398.0,0.0,114194.0,134661.0,135261.0,0.0,4597.0,0.0,492455.0,1456.0,337867.0,0.0,17340.0,0.0,623522.0,0.0,67963.0,0.0,359934.0,1605541.0,0.0
2017-04-11,450936.0,0.0,1402049.0,0.0,43839.0,0.0,262088.0,0.0,647515.0,0.0,16515.0,467.0,1635.0,0.0,132177.0,82199.0,138152.0,0.0,4560.0,0.0,512450.0,1416.0,363126.0,0.0,18249.0,0.0,541644.0,0.0,69325.0,0.0,287523.0,1181240.0,0.0
2017-04-12,452440.0,0.0,1452526.0,0.0,39066.0,0.0,192128.0,0.0,467785.0,0.0,18449.0,481.0,1823.0,0.0,102064.0,113405.0,139885.0,0.0,4463.0,0.0,531538.0,1500.0,388289.0,0.0,18237.0,0.0,456899.0,0.0,68912.0,0.0,353016.0,1848681.0,0.0
2017-04-13,453752.0,0.0,1436717.0,0.0,44934.0,0.0,207720.0,0.0,474748.0,0.0,18370.0,454.0,1793.0,0.0,111621.0,102300.0,132984.0,0.0,5217.0,0.0,624526.0,1118.0,345221.0,0.0,18240.0,0.0,400878.0,0.0,69120.0,0.0,335458.0,1589387.0,0.0
2017-04-14,460221.0,0.0,1478724.0,0.0,46304.0,0.0,177880.0,0.0,305476.0,0.0,16784.0,461.0,2040.0,0.0,93468.0,93866.0,129764.0,0.0,6124.0,0.0,630771.0,1216.0,277204.0,0.0,18247.0,0.0,454487.0,0.0,65310.0,0.0,203091.0,892364.0,0.0
2017-04-15,458225.0,0.0,1191155.0,0.0,47041.0,0.0,144230.0,0.0,198550.0,0.0,16716.0,443.0,1995.0,0.0,88534.0,112597.0,127184.0,0.0,5340.0,0.0,618961.0,1479.0,256930.0,0.0,17868.0,0.0,341780.0,0.0,66886.0,0.0,346021.0,1699219.0,0.0
2017-04-16,460424.0,0.0,1175409.0,0.0,49287.0,0.0,128038.0,0.0,189256.0,0.0,16655.0,384.0,2162.0,0.0,101162.0,126081.0,126863.0,0.0,5257.0,0.0,630140.0,1539.0,227761.0,0.0,18311.0,0.0,405671.0,0.0,63318.0,0.0,168124.0,1133571.0,0.0
2017-04-17,461519.0,0.0,1474482.0,0.0,47915.0,0.0,153662.0,0.0,216297.0,0.0,16556.0,384.0,2178.0,0.0,74048.0,116245.0,135531.0,0.0,8403.0,0.0,632781.0,1686.0,216331.0,0.0,20755.0,0.0,371805.0,0.0,63280.0,0.0,201534.0,625987.0,0.0
2017-04-18,457675.0,0.0,1492618.0,0.0,49440.0,0.0,278066.0,0.0,790217.0,0.0,16522.0,391.0,2237.0,0.0,125476.0,83672.0,144746.0,0.0,11688.0,0.0,636995.0,2878.0,431185.0,0.0,21319.0,0.0,408851.0,0.0,66153.0,0.0,183598.0,964809.0,0.0
2017-04-19,460570.0,0.0,1551372.0,0.0,41745.0,0.0,309156.0,0.0,1058708.0,0.0,17367.0,403.0,2237.0,0.0,108853.0,87590.0,151824.0,0.0,11144.0,12.0,634119.0,4556.0,544625.0,0.0,21608.0,0.0,493674.0,0.0,64888.0,0.0,24101.0,682197.0,0.0
2017-04-20,459885.0,0.0,1675324.0,0.0,39954.0,0.0,317870.0,0.0,958423.0,0.0,18248.0,411.0,2249.0,0.0,123533.0,89561.0,149465.0,0.0,8712.0,9.0,650461.0,3847.0,572043.0,0.0,21522.0,0.0,708129.0,0.0,62097.0,0.0,164159.0,276739.0,0.0
2017-04-21,460012.0,0.0,1503945.0,0.0,39767.0,0.0,216746.0,0.0,405033.0,856.0,17549.0,473.0,2042.0,0.0,108690.0,89608.0,140419.0,0.0,6586.0,0.0,753581.0,0.0,363991.0,0.0,20687.0,0.0,594405.0,0.0,68124.0,0.0,284036.0,1389020.0,0.0
2017-04-22,459312.0,0.0,1101640.0,0.0,45038.0,0.0,172213.0,0.0,221206.0,0.0,17419.0,480.0,2110.0,0.0,92365.0,94865.0,136954.0,0.0,4982.0,0.0,733738.0,0.0,223332.0,0.0,20187.0,0.0,383734.0,0.0,64380.0,0.0,372838.0,1847122.0,0.0
2017-04-23,461226.0,0.0,1095673.0,0.0,39539.0,0.0,165447.0,0.0,198315.0,0.0,17425.0,480.0,2186.0,0.0,91383.0,126868.0,140233.0,0.0,4743.0,0.0,747003.0,0.0,237139.0,0.0,19865.0,0.0,520451.0,0.0,64551.0,0.0,307615.0,1330001.0,0.0
2017-04-24,460880.0,0.0,1502984.0,0.0,52101.0,0.0,214159.0,0.0,460895.0,1345.0,17474.0,480.0,1925.0,0.0,139765.0,113616.0,138378.0,0.0,8528.0,0.0,746623.0,0.0,350125.0,0.0,20742.0,0.0,769044.0,0.0,68840.0,0.0,260203.0,1088705.0,0.0
2017-04-25,459364.0,0.0,1625298.0,0.0,39214.0,0.0,280570.0,0.0,841588.0,0.0,18410.0,480.0,1856.0,0.0,83364.0,98573.0,142858.0,0.0,5899.0,0.0,746698.0,0.0,442347.0,0.0,20840.0,0.0,397086.0,0.0,68006.0,0.0,89470.0,871742.0,0.0
2017-04-26,457027.0,0.0,1645951.0,0.0,33237.0,0.0,404542.0,0.0,1087695.0,0.0,17678.0,439.0,2204.0,0.0,129574.0,70580.0,167206.0,0.0,9282.0,0.0,757598.0,0.0,574307.0,0.0,21248.0,0.0,418239.0,0.0,66398.0,0.0,43236.0,192701.0,0.0
2017-04-27,457352.0,0.0,1596660.0,0.0,33425.0,0.0,329659.0,0.0,1021275.0,0.0,17520.0,451.0,2165.0,0.0,110430.0,63507.0,179623.0,0.0,6193.0,0.0,758137.0,0.0,591203.0,0.0,21049.0,0.0,446654.0,0.0,63510.0,0.0,162154.0,293054.0,0.0
2017-04-28,458479.0,0.0,1542069.0,0.0,39018.0,0.0,343368.0,0.0,969252.0,0.0,16677.0,443.0,1752.0,0.0,118479.0,65058.0,187181.0,0.0,7567.0,0.0,754340.0,0.0,603618.0,0.0,20854.0,0.0,422272.0,0.0,61815.0,0.0,65466.0,306103.0,0.0
2017-04-29,458241.0,0.0,1530197.0,0.0,33888.0,0.0,206932.0,0.0,538064.0,0.0,16633.0,458.0,1704.0,0.0,88380.0,64698.0,184859.0,0.0,4243.0,0.0,754157.0,0.0,202429.0,27125.0,20919.0,0.0,585670.0,0.0,64504.0,0.0,65537.0,346740.0,0.0
2017-04-30,455260.0,0.0,819916.0,0.0,45884.0,0.0,152635.0,5.0,156520.0,0.0,16643.0,404.0,1632.0,0.0,116698.0,170989.0,167761.0,0.0,6285.0,0.0,591940.0,0.0,262822.0,0.0,18982.0,0.0,926565.0,0.0,64806.0,0.0,234674.0,1358677.0,0.0
2017-05-01,454228.0,0.0,869826.0,0.0,48906.0,0.0,143666.0,0.0,158851.0,0.0,18241.0,444.0,1679.0,0.0,75187.0,121632.0,159698.0,0.0,5475.0,21.0,670610.0,0.0,243186.0,0.0,17592.0,0.0,478942.0,0.0,60948.0,0.0,333876.0,1483924.0,0.0
2017-05-02,452910.0,0.0,1530218.0,0.0,44281.0,0.0,218791.0,33.0,579490.0,0.0,18244.0,159.0,1563.0,0.0,116242.0,93688.0,177930.0,0.0,5837.0,70.0,749031.0,0.0,346211.0,0.0,20080.0,0.0,364274.0,0.0,60244.0,0.0,343509.0,1247131.0,0.0
2017-05-03,452869.0,0.0,1603395.0,0.0,33888.0,0.0,278335.0,90.0,781751.0,0.0,18254.0,0.0,1621.0,0.0,95698.0,76962.0,177984.0,0.0,5333.0,27.0,747554.0,0.0,412286.0,0.0,19508.0,0.0,504397.0,0.0,60627.0,0.0,369980.0,834730.0,0.0
2017-05-04,454015.0,0.0,1545198.0,0.0,47972.0,0.0,299560.0,31.0,804742.0,0.0,18379.0,0.0,1378.0,0.0,101724.0,75305.0,176177.0,0.0,3820.0,0.0,749124.0,0.0,442252.0,0.0,20228.0,0.0,337421.0,0.0,63513.0,0.0,365196.0,1103783.0,0.0
2017-05-05,456138.0,0.0,1562227.0,0.0,50184.0,0.0,324316.0,96.0,963075.0,0.0,18668.0,1.0,1264.0,0.0,119952.0,100372.0,180605.0,0.0,2749.0,0.0,748406.0,0.0,437280.0,0.0,20022.0,0.0,335196.0,0.0,61191.0,0.0,213243.0,433657.0,0.0
2017-05-06,454230.0,0.0,1504241.0,0.0,48928.0,0.0,203533.0,180.0,511499.0,0.0,18452.0,0.0,1194.0,0.0,61081.0,78264.0,174711.0,0.0,3697.0,0.0,743572.0,0.0,319070.0,0.0,18620.0,0.0,654518.0,0.0,70418.0,0.0,51790.0,364860.0,0.0
2017-05-07,450692.0,0.0,1451715.0,0.0,41073.0,0.0,194985.0,193.0,421522.0,0.0,18335.0,0.0,1238.0,0.0,44180.0,76672.0,175613.0,0.0,3784.0,0.0,742322.0,0.0,272462.0,0.0,18757.0,0.0,441575.0,0.0,70368.0,0.0,74806.0,311359.0,0.0
2017-05-08,448481.0,0.0,1399836.0,0.0,44023.0,0.0,281655.0,192.0,855328.0,0.0,18943.0,0.0,1276.0,0.0,114140.0,72557.0,193336.0,0.0,2228.0,0.0,742737.0,0.0,379627.0,0.0,20388.0,0.0,255713.0,0.0,69624.0,0.0,247235.0,826640.0,0.0
2017-05-09,446506.0,0.0,1382785.0,0.0,35667.0,0.0,324806.0,192.0,1065223.0,0.0,18071.0,0.0,1726.0,0.0,125627.0,80052.0,201970.0,0.0,4063.0,0.0,747657.0,0.0,484184.0,0.0,21155.0,0.0,602242.0,0.0,52410.0,0.0,81539.0,222635.0,0.0
2017-05-10,446834.0,0.0,1370807.0,0.0,36271.0,0.0,303097.0,144.0,996479.0,0.0,18332.0,0.0,1797.0,0.0,103483.0,87986.0,193983.0,0.0,5602.0,0.0,745787.0,0.0,483488.0,0.0,20931.0,0.0,819482.0,0.0,39098.0,0.0,102596.0,346438.0,0.0
2017-05-11,444595.0,0.0,1325801.0,0.0,38246.0,0.0,264526.0,192.0,943786.0,0.0,18212.0,0.0,1666.0,0.0,111596.0,74909.0,184025.0,0.0,5085.0,0.0,732364.0,0.0,460213.0,0.0,19756.0,0.0,789294.0,0.0,52158.0,0.0,149752.0,559557.0,0.0
2017-05-12,441539.0,0.0,1406466.0,0.0,37694.0,0.0,206195.0,184.0,916550.0,0.0,18226.0,0.0,1633.0,0.0,134212.0,90455.0,184111.0,0.0,6705.0,0.0,736249.0,0.0,459838.0,0.0,18821.0,0.0,591894.0,0.0,67311.0,0.0,288275.0,545114.0,0.0
2017-05-13,439700.0,0.0,1435575.0,0.0,37465.0,0.0,181388.0,192.0,667469.0,0.0,18320.0,0.0,1651.0,0.0,63376.0,103107.0,189661.0,0.0,6247.0,0.0,702390.0,0.0,351338.0,0.0,17372.0,0.0,621706.0,0.0,65280.0,0.0,79220.0,250207.0,0.0
2017-05-14,440692.0,0.0,1412230.0,0.0,38482.0,0.0,170757.0,192.0,456165.0,0.0,18482.0,0.0,1681.0,0.0,64369.0,105463.0,184166.0,0.0,6862.0,0.0,603887.0,0.0,279471.0,0.0,17236.0,0.0,605674.0,0.0,67301.0,0.0,84216.0,248688.0,0.0
2017-05-15,438667.0,0.0,1407032.0,0.0,43615.0,0.0,259628.0,168.0,972626.0,0.0,18430.0,0.0,1506.0,0.0,114383.0,79651.0,198514.0,0.0,6661.0,0.0,654525.0,0.0,481319.0,0.0,17770.0,0.0,771674.0,0.0,65598.0,0.0,58785.0,211150.0,0.0
2017-05-16,436369.0,0.0,1462586.0,0.0,33998.0,0.0,268039.0,115.0,1002078.0,0.0,18527.0,0.0,1318.0,0.0,97068.0,82403.0,199428.0,0.0,9919.0,0.0,741107.0,0.0,482054.0,0.0,17275.0,0.0,718279.0,0.0,65880.0,0.0,241889.0,260604.0,0.0
2017-05-17,437317.0,0.0,1428250.0,0.0,35045.0,0.0,263420.0,138.0,901373.0,0.0,18678.0,0.0,1250.0,0.0,104188.0,80242.0,197585.0,0.0,8418.0,0.0,743487.0,0.0,483647.0,0.0,16575.0,0.0,882032.0,0.0,52295.0,0.0,110939.0,515652.0,0.0
2017-05-18,435423.0,0.0,1432514.0,0.0,44643.0,0.0,245179.0,116.0,799503.0,0.0,18802.0,0.0,1482.0,0.0,119322.0,75506.0,198842.0,0.0,8074.0,0.0,738592.0,0.0,421462.0,0.0,16065.0,0.0,715436.0,0.0,49958.0,0.0,171240.0,705962.0,0.0
2017-05-19,438711.0,0.0,1472590.0,0.0,38822.0,0.0,232499.0,82.0,744662.0,0.0,18792.0,0.0,1807.0,0.0,93634.0,92017.0,201135.0,0.0,8789.0,0.0,723486.0,0.0,425346.0,0.0,15880.0,0.0,491533.0,0.0,46740.0,0.0,137935.0,651172.0,0.0
2017-05-20,442988.0,0.0,1438387.0,0.0,45776.0,0.0,149763.0,96.0,348015.0,0.0,18681.0,0.0,2048.0,0.0,106180.0,103290.0,202966.0,0.0,2692.0,0.0,737021.0,0.0,296395.0,0.0,15523.0,0.0,685911.0,0.0,62265.0,0.0,88960.0,613821.0,0.0
2017-05-21,443762.0,0.0,1360625.0,0.0,39917.0,0.0,144716.0,96.0,340106.0,0.0,18671.0,0.0,1813.0,0.0,55147.0,138905.0,184766.0,0.0,4258.0,0.0,740843.0,0.0,276819.0,0.0,15597.0,0.0,794286.0,0.0,62954.0,0.0,76270.0,201047.0,0.0
